N,P,K,temperature,humidity,ph,rainfall,Year,Area_Harvested,Production,Yield,Crops
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2005,6714600.0,5469400.0,814.6,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2006,6896200.0,5575400.0,808.5,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2007,7493900.0,6333700.0,845.2,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2008,7543700.0,5748600.0,762.0,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2009,7890000.0,7060000.0,894.8,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2010,8170000.0,7480000.0,915.5,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2011,9190000.0,8220000.0,894.5,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2012,8320000.0,7700000.0,925.5,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2013,8522000.0,8832500.0,1036.4,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2014,9927000.0,9530000.0,960.0,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2015,8251000.0,7332000.0,888.6,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2016,8399000.0,7058000.0,840.3,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2017,9626160.0,9377560.0,974.2,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2018,10560430.0,11379190.0,1077.5,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2019,9547030.0,9937990.0,1041.0,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2020,9698750.0,11078500.0,1142.3,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2021,9995920.0,11911180.0,1191.6,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2022,10740100.0,13543630.0,1261.0,2
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,2023,10470862.0,12267289.55,1171.6,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2004,7048100.0,5717500.0,811.2,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2005,6714600.0,5469400.0,814.6,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2006,6896200.0,5575400.0,808.5,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2007,7493900.0,6333700.0,845.2,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2008,7543700.0,5748600.0,762.0,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2009,7890000.0,7060000.0,894.8,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2010,8170000.0,7480000.0,915.5,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2011,9190000.0,8220000.0,894.5,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2012,8320000.0,7700000.0,925.5,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2013,8522000.0,8832500.0,1036.4,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2014,9927000.0,9530000.0,960.0,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2015,8251000.0,7332000.0,888.6,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2016,8399000.0,7058000.0,840.3,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2017,9626160.0,9377560.0,974.2,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2018,10560430.0,11379190.0,1077.5,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2019,9547030.0,9937990.0,1041.0,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2020,9698750.0,11078500.0,1142.3,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2021,9995920.0,11911180.0,1191.6,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2022,10740100.0,13543630.0,1261.0,2
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,2023,10470862.0,12267289.55,1171.6,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2004,7048100.0,5717500.0,811.2,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2005,6714600.0,5469400.0,814.6,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2006,6896200.0,5575400.0,808.5,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2007,7493900.0,6333700.0,845.2,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2008,7543700.0,5748600.0,762.0,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2009,7890000.0,7060000.0,894.8,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2010,8170000.0,7480000.0,915.5,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2011,9190000.0,8220000.0,894.5,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2012,8320000.0,7700000.0,925.5,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2013,8522000.0,8832500.0,1036.4,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2014,9927000.0,9530000.0,960.0,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2015,8251000.0,7332000.0,888.6,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2016,8399000.0,7058000.0,840.3,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2017,9626160.0,9377560.0,974.2,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2018,10560430.0,11379190.0,1077.5,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2019,9547030.0,9937990.0,1041.0,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2020,9698750.0,11078500.0,1142.3,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2021,9995920.0,11911180.0,1191.6,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2022,10740100.0,13543630.0,1261.0,2
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,2023,10470862.0,12267289.55,1171.6,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2004,7048100.0,5717500.0,811.2,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2005,6714600.0,5469400.0,814.6,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2006,6896200.0,5575400.0,808.5,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2007,7493900.0,6333700.0,845.2,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2008,7543700.0,5748600.0,762.0,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2009,7890000.0,7060000.0,894.8,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2010,8170000.0,7480000.0,915.5,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2011,9190000.0,8220000.0,894.5,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2012,8320000.0,7700000.0,925.5,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2013,8522000.0,8832500.0,1036.4,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2014,9927000.0,9530000.0,960.0,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2015,8251000.0,7332000.0,888.6,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2016,8399000.0,7058000.0,840.3,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2017,9626160.0,9377560.0,974.2,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2018,10560430.0,11379190.0,1077.5,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2019,9547030.0,9937990.0,1041.0,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2020,9698750.0,11078500.0,1142.3,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2021,9995920.0,11911180.0,1191.6,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2022,10740100.0,13543630.0,1261.0,2
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,2023,10470862.0,12267289.55,1171.6,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2004,7048100.0,5717500.0,811.2,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2005,6714600.0,5469400.0,814.6,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2006,6896200.0,5575400.0,808.5,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2007,7493900.0,6333700.0,845.2,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2008,7543700.0,5748600.0,762.0,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2009,7890000.0,7060000.0,894.8,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2010,8170000.0,7480000.0,915.5,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2011,9190000.0,8220000.0,894.5,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2012,8320000.0,7700000.0,925.5,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2013,8522000.0,8832500.0,1036.4,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2014,9927000.0,9530000.0,960.0,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2015,8251000.0,7332000.0,888.6,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2016,8399000.0,7058000.0,840.3,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2017,9626160.0,9377560.0,974.2,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2018,10560430.0,11379190.0,1077.5,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2019,9547030.0,9937990.0,1041.0,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2020,9698750.0,11078500.0,1142.3,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2021,9995920.0,11911180.0,1191.6,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2022,10740100.0,13543630.0,1261.0,2
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,2023,10470862.0,12267289.55,1171.6,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2004,7048100.0,5717500.0,811.2,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2005,6714600.0,5469400.0,814.6,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2006,6896200.0,5575400.0,808.5,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2007,7493900.0,6333700.0,845.2,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2008,7543700.0,5748600.0,762.0,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2009,7890000.0,7060000.0,894.8,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2010,8170000.0,7480000.0,915.5,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2011,9190000.0,8220000.0,894.5,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2012,8320000.0,7700000.0,925.5,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2013,8522000.0,8832500.0,1036.4,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2014,9927000.0,9530000.0,960.0,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2015,8251000.0,7332000.0,888.6,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2016,8399000.0,7058000.0,840.3,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2017,9626160.0,9377560.0,974.2,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2018,10560430.0,11379190.0,1077.5,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2019,9547030.0,9937990.0,1041.0,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2020,9698750.0,11078500.0,1142.3,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2021,9995920.0,11911180.0,1191.6,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2022,10740100.0,13543630.0,1261.0,2
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,2023,10470862.0,12267289.55,1171.6,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2004,7048100.0,5717500.0,811.2,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2005,6714600.0,5469400.0,814.6,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2006,6896200.0,5575400.0,808.5,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2007,7493900.0,6333700.0,845.2,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2008,7543700.0,5748600.0,762.0,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2009,7890000.0,7060000.0,894.8,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2010,8170000.0,7480000.0,915.5,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2011,9190000.0,8220000.0,894.5,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2012,8320000.0,7700000.0,925.5,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2013,8522000.0,8832500.0,1036.4,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2014,9927000.0,9530000.0,960.0,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2015,8251000.0,7332000.0,888.6,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2016,8399000.0,7058000.0,840.3,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2017,9626160.0,9377560.0,974.2,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2018,10560430.0,11379190.0,1077.5,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2019,9547030.0,9937990.0,1041.0,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2020,9698750.0,11078500.0,1142.3,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2021,9995920.0,11911180.0,1191.6,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2022,10740100.0,13543630.0,1261.0,2
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,2023,10470862.0,12267289.55,1171.6,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2004,7048100.0,5717500.0,811.2,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2005,6714600.0,5469400.0,814.6,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2006,6896200.0,5575400.0,808.5,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2007,7493900.0,6333700.0,845.2,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2008,7543700.0,5748600.0,762.0,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2009,7890000.0,7060000.0,894.8,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2010,8170000.0,7480000.0,915.5,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2011,9190000.0,8220000.0,894.5,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2012,8320000.0,7700000.0,925.5,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2013,8522000.0,8832500.0,1036.4,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2014,9927000.0,9530000.0,960.0,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2015,8251000.0,7332000.0,888.6,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2016,8399000.0,7058000.0,840.3,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2017,9626160.0,9377560.0,974.2,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2018,10560430.0,11379190.0,1077.5,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2019,9547030.0,9937990.0,1041.0,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2020,9698750.0,11078500.0,1142.3,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2021,9995920.0,11911180.0,1191.6,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2022,10740100.0,13543630.0,1261.0,2
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,2023,10470862.0,12267289.55,1171.6,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2004,7048100.0,5717500.0,811.2,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2005,6714600.0,5469400.0,814.6,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2006,6896200.0,5575400.0,808.5,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2007,7493900.0,6333700.0,845.2,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2008,7543700.0,5748600.0,762.0,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2009,7890000.0,7060000.0,894.8,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2010,8170000.0,7480000.0,915.5,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2011,9190000.0,8220000.0,894.5,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2012,8320000.0,7700000.0,925.5,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2013,8522000.0,8832500.0,1036.4,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2014,9927000.0,9530000.0,960.0,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2015,8251000.0,7332000.0,888.6,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2016,8399000.0,7058000.0,840.3,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2017,9626160.0,9377560.0,974.2,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2018,10560430.0,11379190.0,1077.5,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2019,9547030.0,9937990.0,1041.0,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2020,9698750.0,11078500.0,1142.3,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2021,9995920.0,11911180.0,1191.6,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2022,10740100.0,13543630.0,1261.0,2
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,2023,10470862.0,12267289.55,1171.6,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2004,7048100.0,5717500.0,811.2,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2005,6714600.0,5469400.0,814.6,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2006,6896200.0,5575400.0,808.5,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2007,7493900.0,6333700.0,845.2,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2008,7543700.0,5748600.0,762.0,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2009,7890000.0,7060000.0,894.8,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2010,8170000.0,7480000.0,915.5,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2011,9190000.0,8220000.0,894.5,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2012,8320000.0,7700000.0,925.5,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2013,8522000.0,8832500.0,1036.4,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2014,9927000.0,9530000.0,960.0,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2015,8251000.0,7332000.0,888.6,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2016,8399000.0,7058000.0,840.3,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2017,9626160.0,9377560.0,974.2,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2018,10560430.0,11379190.0,1077.5,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2019,9547030.0,9937990.0,1041.0,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2020,9698750.0,11078500.0,1142.3,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2021,9995920.0,11911180.0,1191.6,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2022,10740100.0,13543630.0,1261.0,2
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,2023,10470862.0,12267289.55,1171.6,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2004,7048100.0,5717500.0,811.2,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2005,6714600.0,5469400.0,814.6,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2006,6896200.0,5575400.0,808.5,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2007,7493900.0,6333700.0,845.2,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2008,7543700.0,5748600.0,762.0,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2009,7890000.0,7060000.0,894.8,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2010,8170000.0,7480000.0,915.5,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2011,9190000.0,8220000.0,894.5,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2012,8320000.0,7700000.0,925.5,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2013,8522000.0,8832500.0,1036.4,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2014,9927000.0,9530000.0,960.0,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2015,8251000.0,7332000.0,888.6,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2016,8399000.0,7058000.0,840.3,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2017,9626160.0,9377560.0,974.2,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2018,10560430.0,11379190.0,1077.5,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2019,9547030.0,9937990.0,1041.0,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2020,9698750.0,11078500.0,1142.3,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2021,9995920.0,11911180.0,1191.6,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2022,10740100.0,13543630.0,1261.0,2
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,2023,10470862.0,12267289.55,1171.6,2
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,2004,7048100.0,5717500.0,811.2,2
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,2005,6714600.0,5469400.0,814.6,2
